,Start,Value,Duration
2594,2022-12-20 16:00:09.116,WindowsCamera.exe,0 days 00:00:01.434000
2595,2022-12-20 16:00:10.550,explorer.exe,0 days 00:00:04.568000
2596,2022-12-20 19:52:35.896,explorer.exe,0 days 00:00:00.465000
2597,2022-12-20 19:52:36.361,SearchApp.exe,0 days 00:00:13.701000
2598,2022-12-20 19:52:50.062,explorer.exe,0 days 00:00:01.820000
2599,2022-12-20 19:52:51.882,SearchApp.exe,0 days 00:00:02.256000
2600,2022-12-20 19:52:54.138,explorer.exe,0 days 00:00:02.417000
2601,2022-12-20 19:52:56.555,WindowsCamera.exe,0 days 00:00:05.404000
2602,2022-12-20 19:53:01.959,ApplicationFrameHost.exe,0 days 00:00:01.273000
2603,2022-12-20 19:53:03.232,WindowsCamera.exe,0 days 00:00:08.727000
2604,2022-12-20 19:53:11.959,ApplicationFrameHost.exe,0 days 00:00:00.858000
2605,2022-12-20 19:53:12.817,WindowsCamera.exe,0 days 00:00:01.208000
2606,2022-12-20 19:53:14.025,ApplicationFrameHost.exe,0 days 00:00:00.785000
2607,2022-12-20 19:53:14.810,explorer.exe,0 days 00:00:04.642000
2608,2022-12-20 19:53:19.452,WindowsCamera.exe,0 days 00:00:02.508000
2609,2022-12-20 19:53:21.960,ApplicationFrameHost.exe,0 days 00:15:36.194000
2610,2022-12-20 20:08:58.154,WindowsCamera.exe,0 days 00:00:02.057000
2611,2022-12-20 20:09:00.211,explorer.exe,0 days 00:00:01.786000
2612,2022-12-20 20:09:01.997,ApplicationFrameHost.exe,0 days 00:00:02.074000
2613,2022-12-20 20:09:04.071,Microsoft.Photos.exe,0 days 00:00:07.926000
2614,2022-12-20 20:09:11.997,ApplicationFrameHost.exe,0 days 00:00:00.401000
2615,2022-12-20 20:09:12.398,Microsoft.Photos.exe,0 days 00:00:09.600000
2616,2022-12-20 20:09:21.998,ApplicationFrameHost.exe,0 days 00:00:19.155000
2617,2022-12-20 20:09:41.153,Microsoft.Photos.exe,0 days 00:00:00.846000
2618,2022-12-20 20:09:41.999,ApplicationFrameHost.exe,0 days 00:00:02.495000
2619,2022-12-20 20:09:44.494,Microsoft.Photos.exe,0 days 00:00:07.505000
2620,2022-12-20 20:09:51.999,ApplicationFrameHost.exe,0 days 00:00:12.934000
2621,2022-12-20 20:10:04.933,Microsoft.Photos.exe,0 days 00:00:07.068000
2622,2022-12-20 20:10:12.001,ApplicationFrameHost.exe,0 days 00:00:20.788000
2623,2022-12-20 20:10:32.789,Microsoft.Photos.exe,0 days 00:00:09.213000
2624,2022-12-20 20:10:42.002,ApplicationFrameHost.exe,0 days 00:01:22.282000
2625,2022-12-20 20:12:04.284,explorer.exe,0 days 00:00:07.723000
2626,2022-12-20 20:12:12.007,SearchApp.exe,0 days 00:00:40.002000
2627,2022-12-20 20:12:52.009,ApplicationFrameHost.exe,0 days 00:15:39.509000
2628,2022-12-20 20:28:31.518,firefox.exe,0 days 00:46:29.687000
2629,2022-12-20 21:15:01.205,explorer.exe,0 days 00:00:00.940000
2630,2022-12-20 21:15:02.145,Discord.exe,0 days 00:00:22.308000
2631,2022-12-20 21:15:24.453,explorer.exe,0 days 00:00:04.609000
2632,2022-12-20 21:15:29.062,firefox.exe,0 days 00:00:49.915000
2633,2022-12-20 21:16:18.977,explorer.exe,0 days 00:00:03.172000
2634,2022-12-20 21:16:22.149,LeagueClientUx.exe,0 days 00:00:00.025000
2635,2022-12-20 21:16:22.174,explorer.exe,0 days 00:12:50.008000
2636,2022-12-20 21:29:12.182,firefox.exe,0 days 00:00:55.311000
2637,2022-12-20 21:30:07.493,explorer.exe,0 days 00:00:01.096000
2638,2022-12-20 21:30:08.589,ApplicationFrameHost.exe,0 days 00:00:56.598000
2639,2022-12-20 21:31:05.187,firefox.exe,0 days 00:01:46.068000
2640,2022-12-20 21:32:51.255,explorer.exe,0 days 00:00:00.937000
2641,2022-12-20 21:32:52.192,LeagueClientUx.exe,0 days 00:00:06.819000
2642,2022-12-20 21:32:59.011,firefox.exe,0 days 00:01:10.708000
2643,2022-12-20 21:34:09.719,LeagueClientUx.exe,0 days 00:00:02.478000
2644,2022-12-20 21:34:12.197,firefox.exe,0 days 00:00:06.265000
2645,2022-12-20 21:34:18.462,RiotClientUx.exe,0 days 00:00:13.736000
2646,2022-12-20 21:34:32.198,firefox.exe,0 days 00:00:06.164000
2647,2022-12-20 21:34:38.362,RiotClientUx.exe,0 days 00:00:11.522000
2648,2022-12-20 21:34:49.884,firefox.exe,0 days 00:00:42.318000
2649,2022-12-20 21:35:32.202,Teams.exe,0 days 00:00:10
2650,2022-12-20 21:35:42.202,explorer.exe,0 days 00:00:37.097000
2651,2022-12-20 21:36:19.299,Teams.exe,0 days 00:00:05.772000
2652,2022-12-20 21:36:25.071,firefox.exe,0 days 00:03:14.382000
2653,2022-12-20 21:39:39.453,explorer.exe,0 days 00:00:01.539000
2654,2022-12-20 21:39:40.992,LeagueClientUx.exe,0 days 00:03:04.530000
2655,2022-12-20 21:42:45.522,firefox.exe,0 days 00:00:01.284000
2656,2022-12-20 21:42:46.806,LeagueClientUx.exe,0 days 00:00:03.245000
2657,2022-12-20 21:42:50.051,firefox.exe,0 days 00:00:00.821000
2658,2022-12-20 21:42:50.872,LeagueClientUx.exe,0 days 00:00:03.826000
2659,2022-12-20 21:42:54.698,firefox.exe,0 days 00:00:08.248000
2660,2022-12-20 21:43:02.946,LeagueClientUx.exe,0 days 00:00:04.599000
2661,2022-12-20 21:43:07.545,explorer.exe,0 days 00:00:04.607000
2662,2022-12-20 21:43:12.152,firefox.exe,0 days 00:47:46.805000
2663,2022-12-20 22:30:58.957,explorer.exe,0 days 00:00:01.820000
2664,2022-12-20 22:31:00.777,WindowsCamera.exe,0 days 00:00:07.908000
2665,2022-12-20 22:31:08.685,ApplicationFrameHost.exe,0 days 00:04:26.452000
2666,2022-12-20 22:35:35.137,WindowsCamera.exe,0 days 00:00:03.559000
2667,2022-12-20 22:35:38.696,ApplicationFrameHost.exe,0 days 00:00:13.154000
2668,2022-12-20 22:35:51.850,WindowsCamera.exe,0 days 00:00:06.847000
2669,2022-12-20 22:35:58.697,ApplicationFrameHost.exe,0 days 00:00:58.619000
2670,2022-12-20 22:36:57.316,WindowsCamera.exe,0 days 00:00:01.384000
2671,2022-12-20 22:36:58.700,ApplicationFrameHost.exe,0 days 00:24:37.994000
2672,2022-12-20 23:01:36.694,WindowsCamera.exe,0 days 00:00:02.059000
2673,2022-12-20 23:01:38.753,ApplicationFrameHost.exe,0 days 00:00:01.433000
2674,2022-12-20 23:01:40.186,WindowsCamera.exe,0 days 00:00:08.567000
2675,2022-12-20 23:01:48.753,ApplicationFrameHost.exe,0 days 00:00:04.282000
2676,2022-12-20 23:01:53.035,WindowsCamera.exe,0 days 00:00:05.718000
2677,2022-12-20 23:01:58.753,ApplicationFrameHost.exe,0 days 00:00:00.019000
2678,2022-12-20 23:01:58.772,WindowsCamera.exe,0 days 00:00:09.981000
2679,2022-12-20 23:02:08.753,ApplicationFrameHost.exe,0 days 00:00:09.842000
2680,2022-12-20 23:02:18.595,WindowsCamera.exe,0 days 00:00:00.159000
2681,2022-12-20 23:02:18.754,ApplicationFrameHost.exe,0 days 00:00:35.056000
2682,2022-12-20 23:02:53.810,WindowsCamera.exe,0 days 00:00:01.043000
2683,2022-12-20 23:02:54.853,Microsoft.Photos.exe,0 days 00:00:03.902000
2684,2022-12-20 23:02:58.755,ApplicationFrameHost.exe,0 days 00:00:01.219000
2685,2022-12-20 23:02:59.974,Microsoft.Photos.exe,0 days 00:00:08.781000
2686,2022-12-20 23:03:08.755,ApplicationFrameHost.exe,0 days 00:03:13.768000
2687,2022-12-20 23:06:22.523,firefox.exe,0 days 00:00:51.300000
2688,2022-12-20 23:07:13.823,explorer.exe,0 days 00:00:01.018000
2689,2022-12-20 23:07:14.841,ApplicationFrameHost.exe,0 days 00:11:45.199000
2690,2022-12-20 23:19:00.040,firefox.exe,0 days 00:16:01.346000
2691,2022-12-20 23:35:01.386,WindowsCamera.exe,0 days 00:00:07.449000
2692,2022-12-20 23:35:08.835,ApplicationFrameHost.exe,0 days 00:02:13.930000
2693,2022-12-20 23:37:22.765,WindowsCamera.exe,0 days 00:00:06.076000
2694,2022-12-20 23:37:28.841,ApplicationFrameHost.exe,0 days 00:05:28.275000
2695,2022-12-20 23:42:57.116,explorer.exe,0 days 00:00:01.737000
2696,2022-12-20 23:42:58.853,ApplicationFrameHost.exe,0 days 00:00:00.320000
2697,2022-12-20 23:42:59.173,Microsoft.Photos.exe,0 days 00:00:09.681000
2698,2022-12-20 23:43:08.854,ApplicationFrameHost.exe,0 days 00:00:03.083000
2699,2022-12-20 23:43:11.937,Microsoft.Photos.exe,0 days 00:00:06.917000
2700,2022-12-20 23:43:18.854,ApplicationFrameHost.exe,0 days 00:00:10.001000
2701,2022-12-20 23:43:28.855,explorer.exe,0 days 00:01:10.002000
2702,2022-12-20 23:44:38.857,RiotClientUx.exe,0 days 00:00:14.479000
2703,2022-12-20 23:44:53.336,firefox.exe,0 days 00:00:01.547000
2704,2022-12-20 23:44:54.883,explorer.exe,0 days 00:00:00.386000
2705,2022-12-20 23:44:55.269,firefox.exe,0 days 00:00:12.519000
2706,2022-12-20 23:45:07.788,LeagueClientUx.exe,0 days 00:00:21.072000
2707,2022-12-20 23:45:28.860,firefox.exe,0 days 00:00:04.710000
2708,2022-12-20 23:45:33.570,LeagueClientUx.exe,0 days 00:00:01.948000
2709,2022-12-20 23:45:35.518,firefox.exe,0 days 00:00:32.612000
2710,2022-12-20 23:46:08.130,LeagueClientUx.exe,0 days 00:00:05.426000
2711,2022-12-20 23:46:13.556,RiotClientUx.exe,0 days 00:00:24.359000
2712,2022-12-20 23:46:37.915,LeagueClientUx.exe,0 days 00:00:51.543000
2713,2022-12-20 23:47:29.458,ApplicationFrameHost.exe,0 days 00:00:01.781000
2714,2022-12-20 23:47:31.239,LeagueClientUx.exe,0 days 00:00:09.951000
2715,2022-12-20 23:47:41.190,firefox.exe,0 days 00:00:10.447000
2716,2022-12-20 23:47:51.637,LeagueClientUx.exe,0 days 00:00:05.708000
2717,2022-12-20 23:47:57.345,firefox.exe,0 days 00:00:41.722000
2718,2022-12-20 23:48:39.067,LeagueClientUx.exe,0 days 00:00:48.123000
2719,2022-12-20 23:49:27.190,firefox.exe,0 days 00:00:00.828000
2720,2022-12-20 23:49:28.018,LeagueClientUx.exe,0 days 00:00:00.733000
2721,2022-12-20 23:49:28.751,firefox.exe,0 days 00:00:06.401000
2722,2022-12-20 23:49:35.152,LeagueClientUx.exe,0 days 00:00:08.267000
2723,2022-12-20 23:49:43.419,firefox.exe,0 days 00:00:15.329000
2724,2022-12-20 23:49:58.748,League of Legends.exe,0 days 00:00:04.664000
2725,2022-12-20 23:50:03.412,firefox.exe,0 days 00:00:12.757000
2726,2022-12-20 23:50:16.169,League of Legends.exe,0 days 00:00:02.704000
2727,2022-12-20 23:50:18.873,firefox.exe,0 days 00:00:02.195000
2728,2022-12-20 23:50:21.068,explorer.exe,0 days 00:00:01.568000
2729,2022-12-20 23:50:22.636,firefox.exe,0 days 00:00:02.455000
2730,2022-12-20 23:50:25.091,explorer.exe,0 days 00:00:00.863000
2731,2022-12-20 23:50:25.954,ApplicationFrameHost.exe,0 days 00:00:01.738000
2732,2022-12-20 23:50:27.692,firefox.exe,0 days 00:00:01.181000
2733,2022-12-20 23:50:28.873,ApplicationFrameHost.exe,0 days 00:00:00.233000
2734,2022-12-20 23:50:29.106,WindowsCamera.exe,0 days 00:00:00.843000
2735,2022-12-20 23:50:29.949,ApplicationFrameHost.exe,0 days 00:00:02.385000
2736,2022-12-20 23:50:32.334,League of Legends.exe,0 days 00:00:12.721000
2737,2022-12-20 23:50:45.055,firefox.exe,0 days 00:00:01.604000
2738,2022-12-20 23:50:46.659,League of Legends.exe,0 days 00:00:02.215000
2739,2022-12-20 23:50:48.874,ApplicationFrameHost.exe,0 days 00:00:00.057000
2740,2022-12-20 23:50:48.931,firefox.exe,0 days 00:00:05.792000
2741,2022-12-20 23:50:54.723,ApplicationFrameHost.exe,0 days 00:00:00.936000
2742,2022-12-20 23:50:55.659,League of Legends.exe,0 days 00:13:18.678000
2743,2022-12-21 00:04:14.337,explorer.exe,0 days 00:00:02.137000
2744,2022-12-21 00:04:16.474,ShellExperienceHost.exe,0 days 00:00:05.817000
2745,2022-12-21 00:04:22.291,SystemSettings.exe,0 days 00:00:06.615000
2746,2022-12-21 00:04:28.906,ApplicationFrameHost.exe,0 days 00:00:04.279000
2747,2022-12-21 00:04:33.185,explorer.exe,0 days 00:00:00.932000
2748,2022-12-21 00:04:34.117,ShellExperienceHost.exe,0 days 00:00:57.364000
2749,2022-12-21 00:05:31.481,SystemSettings.exe,0 days 00:00:01.687000
2750,2022-12-21 00:05:33.168,explorer.exe,0 days 00:00:05.741000
2751,2022-12-21 00:05:38.909,ShellExperienceHost.exe,0 days 00:05:04.589000
2752,2022-12-21 00:10:43.498,League of Legends.exe,0 days 00:00:13.792000
2753,2022-12-21 00:10:57.290,LeagueClientUx.exe,0 days 00:00:01.632000
2754,2022-12-21 00:10:58.922,ApplicationFrameHost.exe,0 days 00:00:00.047000
2755,2022-12-21 00:10:58.969,explorer.exe,0 days 00:00:09.953000
2756,2022-12-21 00:11:08.922,ApplicationFrameHost.exe,0 days 00:00:32.327000
2757,2022-12-21 00:11:41.249,firefox.exe,0 days 00:00:01.552000
2758,2022-12-21 00:11:42.801,explorer.exe,0 days 00:00:06.122000
2759,2022-12-21 00:11:48.923,ShellExperienceHost.exe,0 days 00:00:02.060000
2760,2022-12-21 00:11:50.983,explorer.exe,0 days 00:00:00.748000
2761,2022-12-21 00:11:51.731,RiotClientUx.exe,0 days 00:00:07.193000
2762,2022-12-21 00:11:58.924,LeagueClient.exe,0 days 00:00:01.391000
2763,2022-12-21 00:12:00.315,SystemSettings.exe,0 days 00:00:01.894000
2764,2022-12-21 00:12:02.209,firefox.exe,0 days 00:00:02.544000
2765,2022-12-21 00:12:04.753,LeagueClientUx.exe,0 days 00:00:35.475000
2766,2022-12-21 00:12:40.228,firefox.exe,0 days 00:00:02.295000
2767,2022-12-21 00:12:42.523,LeagueClientUx.exe,0 days 00:00:06.185000
2768,2022-12-21 00:12:48.708,explorer.exe,0 days 00:00:00.218000
2769,2022-12-21 00:12:48.926,Discord.exe,0 days 00:00:11.834000
2770,2022-12-21 00:13:00.760,firefox.exe,0 days 00:00:04.629000
2771,2022-12-21 00:13:05.389,explorer.exe,0 days 00:00:01.437000
2772,2022-12-21 00:13:06.826,firefox.exe,0 days 00:00:20.635000
2773,2022-12-21 00:13:27.461,LeagueClientUx.exe,0 days 00:00:44.813000
2774,2022-12-21 00:14:12.274,firefox.exe,0 days 00:00:06.942000
2775,2022-12-21 00:14:19.216,LeagueClientUx.exe,0 days 00:00:26.891000
2776,2022-12-21 00:14:46.107,firefox.exe,0 days 00:00:04.109000
2777,2022-12-21 00:14:50.216,LeagueClientUx.exe,0 days 00:00:15.936000
2778,2022-12-21 00:15:06.152,firefox.exe,0 days 00:00:09.194000
2779,2022-12-21 00:15:15.346,LeagueClientUx.exe,0 days 00:00:03.476000
2780,2022-12-21 00:15:18.822,firefox.exe,0 days 00:00:30.979000
2781,2022-12-21 00:15:49.801,LeagueClientUx.exe,0 days 00:00:09.131000
2782,2022-12-21 00:15:58.932,firefox.exe,0 days 00:00:00.555000
2783,2022-12-21 00:15:59.487,explorer.exe,0 days 00:00:01.325000
2784,2022-12-21 00:16:00.812,ApplicationFrameHost.exe,0 days 00:00:07.208000
2785,2022-12-21 00:16:08.020,League of Legends.exe,0 days 00:00:02.123000
2786,2022-12-21 00:16:10.143,ApplicationFrameHost.exe,0 days 00:00:03.647000
2787,2022-12-21 00:16:13.790,League of Legends.exe,0 days 00:05:39.953000
2788,2022-12-21 00:21:53.743,firefox.exe,0 days 00:00:01.151000
2789,2022-12-21 00:21:54.894,League of Legends.exe,0 days 00:00:06.294000
2790,2022-12-21 00:22:01.188,explorer.exe,0 days 00:00:00.323000
2791,2022-12-21 00:22:01.511,League of Legends.exe,0 days 00:13:37.466000
2792,2022-12-21 00:35:38.977,ApplicationFrameHost.exe,0 days 00:00:20.282000
2793,2022-12-21 00:35:59.259,LeagueClientUx.exe,0 days 00:00:15.288000
2794,2022-12-21 00:36:14.547,explorer.exe,0 days 00:00:02.654000
2795,2022-12-21 00:36:17.201,steam.exe,0 days 00:00:01.074000
2796,2022-12-21 00:36:18.275,explorer.exe,0 days 00:00:00.703000
2797,2022-12-21 00:36:18.978,ApplicationFrameHost.exe,0 days 00:00:01.347000
2798,2022-12-21 00:36:20.325,LeagueClientUx.exe,0 days 00:00:01.012000
2799,2022-12-21 00:36:21.337,explorer.exe,0 days 00:00:01.669000
2800,2022-12-21 00:36:23.006,steam.exe,0 days 00:00:05.972000
2801,2022-12-21 00:36:28.978,ApplicationFrameHost.exe,0 days 00:00:01.382000
2802,2022-12-21 00:36:30.360,LeagueClientUx.exe,0 days 00:00:06.994000
2803,2022-12-21 00:36:37.354,explorer.exe,0 days 00:00:01.257000
2804,2022-12-21 00:36:38.611,LeagueClientUx.exe,0 days 00:00:10.019000
2805,2022-12-21 00:36:48.630,steamwebhelper.exe,0 days 00:00:00.350000
2806,2022-12-21 00:36:48.980,LeagueClientUx.exe,0 days 00:00:08.965000
2807,2022-12-21 00:36:57.945,firefox.exe,0 days 00:00:16.124000
2808,2022-12-21 00:37:14.069,LeagueClientUx.exe,0 days 00:00:34.374000
2809,2022-12-21 00:37:48.443,firefox.exe,0 days 00:00:07.208000
2810,2022-12-21 00:37:55.651,LeagueClientUx.exe,0 days 00:00:03.332000
2811,2022-12-21 00:37:58.983,ApplicationFrameHost.exe,0 days 00:00:10
2812,2022-12-21 00:38:08.983,League of Legends.exe,0 days 00:19:06.619000
2813,2022-12-21 00:57:15.602,firefox.exe,0 days 00:00:04.038000
2814,2022-12-21 00:57:19.640,explorer.exe,0 days 00:00:00.778000
2815,2022-12-21 00:57:20.418,League of Legends.exe,0 days 00:08:24.451000
2816,2022-12-21 01:05:44.869,LeagueClientUx.exe,0 days 00:03:14.610000
2817,2022-12-21 01:08:59.479,explorer.exe,0 days 00:00:09.581000
2818,2022-12-21 01:09:09.060,ApplicationFrameHost.exe,0 days 00:00:23.401000
2819,2022-12-21 01:09:32.461,League of Legends.exe,0 days 00:00:03.010000
2820,2022-12-21 01:09:35.471,cmd.exe,0 days 00:00:00.683000
2821,2022-12-21 01:09:36.154,League of Legends.exe,0 days 00:15:52.944000
2822,2022-12-21 01:25:29.098,LeagueClientUx.exe,0 days 00:01:26.648000
2823,2022-12-21 01:26:55.746,RiotClientUx.exe,0 days 00:00:09.448000
2824,2022-12-21 01:27:05.194,explorer.exe,0 days 00:00:01.070000
2825,2022-12-21 01:27:06.264,cmd.exe,0 days 00:00:02.838000
2826,2022-12-21 01:27:09.102,RiotClientUx.exe,0 days 00:00:00.264000
2827,2022-12-21 09:40:51.955,Teams.exe,0 days 00:00:00.953000
2828,2022-12-21 09:40:52.908,explorer.exe,0 days 00:00:09.065000
2829,2022-12-21 09:41:01.973,Teams.exe,0 days 00:00:03.194000
2830,2022-12-21 09:41:05.167,explorer.exe,0 days 00:00:02.128000
2831,2022-12-21 09:41:07.295,ShellExperienceHost.exe,0 days 00:00:02.978000
2832,2022-12-21 09:41:10.273,explorer.exe,0 days 00:00:01.749000
2833,2022-12-21 09:41:12.022,ShellExperienceHost.exe,0 days 00:00:00.457000
2834,2022-12-21 09:41:12.479,explorer.exe,0 days 00:00:07.638000
2835,2022-12-21 09:41:20.117,firefox.exe,0 days 00:00:46.204000
2836,2022-12-21 09:42:06.321,RiotClientServices.exe,0 days 00:00:01.588000
2837,2022-12-21 09:42:07.909,firefox.exe,0 days 00:00:02.711000
2838,2022-12-21 09:42:10.620,RiotClientServices.exe,0 days 00:00:01.405000
2839,2022-12-21 09:42:12.025,firefox.exe,0 days 00:00:09.738000
2840,2022-12-21 09:42:21.763,RiotClientUx.exe,0 days 00:00:21.935000
2841,2022-12-21 09:42:43.698,LeagueClientUx.exe,0 days 00:01:03.166000
2842,2022-12-21 09:43:46.864,firefox.exe,0 days 00:00:01.053000
2843,2022-12-21 09:43:47.917,LeagueClientUx.exe,0 days 00:00:23.531000
2844,2022-12-21 09:44:11.448,firefox.exe,0 days 00:00:08.300000
2845,2022-12-21 09:44:19.748,LeagueClientUx.exe,0 days 00:00:07.952000
2846,2022-12-21 09:44:27.700,firefox.exe,0 days 00:00:07.801000
2847,2022-12-21 09:44:35.501,LeagueClientUx.exe,0 days 00:00:07.480000
2848,2022-12-21 09:44:42.981,firefox.exe,0 days 00:00:13.165000
2849,2022-12-21 09:44:56.146,League of Legends.exe,0 days 00:00:04.525000
2850,2022-12-21 09:45:00.671,ApplicationFrameHost.exe,0 days 00:00:04.205000
2851,2022-12-21 09:45:04.876,firefox.exe,0 days 00:00:20.067000
2852,2022-12-21 09:45:24.943,explorer.exe,0 days 00:00:01.652000
2853,2022-12-21 09:45:26.595,firefox.exe,0 days 00:00:22.619000
2854,2022-12-21 09:45:49.214,League of Legends.exe,0 days 00:00:06.824000
2855,2022-12-21 09:45:56.038,firefox.exe,0 days 00:00:01.140000
2856,2022-12-21 09:45:57.178,League of Legends.exe,0 days 00:03:47.715000
2857,2022-12-21 09:49:44.893,firefox.exe,0 days 00:00:05.203000
2858,2022-12-21 09:49:50.096,League of Legends.exe,0 days 00:00:01.948000
2859,2022-12-21 09:49:52.044,firefox.exe,0 days 00:00:02.344000
2860,2022-12-21 09:49:54.388,League of Legends.exe,0 days 00:00:04.120000
2861,2022-12-21 09:49:58.508,firefox.exe,0 days 00:00:00.420000
2862,2022-12-21 09:49:58.928,League of Legends.exe,0 days 00:11:43.145000
2863,2022-12-21 10:01:42.073,LeagueClientUx.exe,0 days 00:00:04.853000
2864,2022-12-21 10:01:46.926,explorer.exe,0 days 00:00:01.895000
2865,2022-12-21 10:01:48.821,LeagueClientUx.exe,0 days 00:01:55.121000
2866,2022-12-21 10:03:43.942,firefox.exe,0 days 00:00:06.119000
2867,2022-12-21 10:03:50.061,LeagueClientUx.exe,0 days 00:00:07.592000
2868,2022-12-21 10:03:57.653,firefox.exe,0 days 00:00:24.427000
2869,2022-12-21 10:04:22.080,League of Legends.exe,0 days 00:00:14.852000
2870,2022-12-21 10:04:36.932,explorer.exe,0 days 00:00:05.149000
2871,2022-12-21 10:04:42.081,ApplicationFrameHost.exe,0 days 00:00:21.801000
2872,2022-12-21 10:05:03.882,League of Legends.exe,0 days 00:19:15.880000
2873,2022-12-21 10:24:19.762,LeagueClientUx.exe,0 days 00:02:38.958000
2874,2022-12-21 10:26:58.720,firefox.exe,0 days 00:00:05.997000
2875,2022-12-21 10:27:04.717,LeagueClientUx.exe,0 days 00:00:00.795000
2876,2022-12-21 10:27:05.512,firefox.exe,0 days 00:00:05.068000
2877,2022-12-21 10:27:10.580,LeagueClientUx.exe,0 days 00:00:00.667000
2878,2022-12-21 10:27:11.247,firefox.exe,0 days 00:00:06.114000
2879,2022-12-21 10:27:17.361,LeagueClientUx.exe,0 days 00:00:18.514000
2880,2022-12-21 10:27:35.875,firefox.exe,0 days 00:00:48.295000
2881,2022-12-21 10:28:24.170,League of Legends.exe,0 days 00:01:27.762000
2882,2022-12-21 10:29:51.932,explorer.exe,0 days 00:00:00.206000
2883,2022-12-21 10:29:52.138,ApplicationFrameHost.exe,0 days 00:00:00.943000
2884,2022-12-21 10:29:53.081,League of Legends.exe,0 days 00:04:13.553000
2885,2022-12-21 10:34:06.634,firefox.exe,0 days 00:00:00.930000
2886,2022-12-21 10:34:07.564,League of Legends.exe,0 days 00:00:16.817000
2887,2022-12-21 10:34:24.381,firefox.exe,0 days 00:00:01.724000
2888,2022-12-21 10:34:26.105,League of Legends.exe,0 days 00:00:13.100000
2889,2022-12-21 10:34:39.205,firefox.exe,0 days 00:00:00.798000
2890,2022-12-21 10:34:40.003,League of Legends.exe,0 days 00:05:57.769000
2891,2022-12-21 10:40:37.772,firefox.exe,0 days 00:00:01.940000
2892,2022-12-21 10:40:39.712,League of Legends.exe,0 days 00:03:12.460000
2893,2022-12-21 10:43:52.172,LeagueClientUx.exe,0 days 00:00:30.001000
2894,2022-12-21 10:44:22.173,ApplicationFrameHost.exe,0 days 00:10:23.069000
2895,2022-12-21 10:54:45.242,WindowsCamera.exe,0 days 00:00:04.414000
2896,2022-12-21 10:54:49.656,ApplicationFrameHost.exe,0 days 00:00:01.473000
2897,2022-12-21 10:54:51.129,explorer.exe,0 days 00:00:01.066000
2898,2022-12-21 10:54:52.195,SearchApp.exe,0 days 00:00:03.147000
2899,2022-12-21 10:54:55.342,WindowsCamera.exe,0 days 00:00:06.853000
2900,2022-12-21 10:55:02.195,ApplicationFrameHost.exe,0 days 00:04:19.746000
