MEASUREMENT_TIME,VALUE
2022-12-21 07:50:29.949,ApplicationFrameHost.exe
2022-12-21 07:50:32.334,League of Legends.exe
2022-12-21 07:50:45.055,firefox.exe
2022-12-21 07:50:46.659,League of Legends.exe
2022-12-21 07:50:48.874,ApplicationFrameHost.exe
2022-12-21 07:50:48.931,firefox.exe
2022-12-21 07:50:54.723,ApplicationFrameHost.exe
2022-12-21 07:50:55.659,League of Legends.exe
2022-12-21 08:04:14.337,explorer.exe
2022-12-21 08:04:16.474,ShellExperienceHost.exe
2022-12-21 08:04:22.291,SystemSettings.exe
2022-12-21 08:04:28.906,ApplicationFrameHost.exe
2022-12-21 08:04:33.185,explorer.exe
2022-12-21 08:04:34.117,ShellExperienceHost.exe
2022-12-21 08:05:31.481,SystemSettings.exe
2022-12-21 08:05:33.168,explorer.exe
2022-12-21 08:05:38.909,ShellExperienceHost.exe
2022-12-21 08:10:43.498,League of Legends.exe
2022-12-21 08:10:57.290,LeagueClientUx.exe
2022-12-21 08:10:58.922,ApplicationFrameHost.exe
2022-12-21 08:10:58.969,explorer.exe
2022-12-21 08:11:08.922,ApplicationFrameHost.exe
2022-12-21 08:11:41.249,firefox.exe
2022-12-21 08:11:42.801,explorer.exe
2022-12-21 08:11:48.923,ShellExperienceHost.exe
2022-12-21 08:11:50.983,explorer.exe
2022-12-21 08:11:51.731,RiotClientUx.exe
2022-12-21 08:11:58.924,LeagueClient.exe
2022-12-21 08:12:00.315,SystemSettings.exe
2022-12-21 08:12:02.209,firefox.exe
2022-12-21 08:12:04.753,LeagueClientUx.exe
2022-12-21 08:12:40.228,firefox.exe
2022-12-21 08:12:42.523,LeagueClientUx.exe
2022-12-21 08:12:48.708,explorer.exe
2022-12-21 08:12:48.926,Discord.exe
2022-12-21 08:13:00.760,firefox.exe
2022-12-21 08:13:05.389,explorer.exe
2022-12-21 08:13:06.826,firefox.exe
2022-12-21 08:13:27.461,LeagueClientUx.exe
2022-12-21 08:14:12.274,firefox.exe
2022-12-21 08:14:19.216,LeagueClientUx.exe
2022-12-21 08:14:46.107,firefox.exe
2022-12-21 08:14:50.216,LeagueClientUx.exe
2022-12-21 08:15:06.152,firefox.exe
2022-12-21 08:15:15.346,LeagueClientUx.exe
2022-12-21 08:15:18.822,firefox.exe
2022-12-21 08:15:49.801,LeagueClientUx.exe
2022-12-21 08:15:58.932,firefox.exe
2022-12-21 08:15:59.487,explorer.exe
2022-12-21 08:16:00.812,ApplicationFrameHost.exe
2022-12-21 08:16:08.020,League of Legends.exe
2022-12-21 08:16:10.143,ApplicationFrameHost.exe
2022-12-21 08:16:13.790,League of Legends.exe
2022-12-21 08:21:53.743,firefox.exe
2022-12-21 08:21:54.894,League of Legends.exe
2022-12-21 08:22:01.188,explorer.exe
2022-12-21 08:22:01.511,League of Legends.exe
2022-12-21 08:35:38.977,ApplicationFrameHost.exe
2022-12-21 08:35:59.259,LeagueClientUx.exe
2022-12-21 08:36:14.547,explorer.exe
2022-12-21 08:36:17.201,steam.exe
2022-12-21 08:36:18.275,explorer.exe
2022-12-21 08:36:18.978,ApplicationFrameHost.exe
2022-12-21 08:36:20.325,LeagueClientUx.exe
2022-12-21 08:36:21.337,explorer.exe
2022-12-21 08:36:23.006,steam.exe
2022-12-21 08:36:28.978,ApplicationFrameHost.exe
2022-12-21 08:36:30.360,LeagueClientUx.exe
2022-12-21 08:36:37.354,explorer.exe
2022-12-21 08:36:38.611,LeagueClientUx.exe
2022-12-21 08:36:48.630,steamwebhelper.exe
2022-12-21 08:36:48.980,LeagueClientUx.exe
2022-12-21 08:36:57.945,firefox.exe
2022-12-21 08:37:14.069,LeagueClientUx.exe
2022-12-21 08:37:48.443,firefox.exe
2022-12-21 08:37:55.651,LeagueClientUx.exe
2022-12-21 08:37:58.983,ApplicationFrameHost.exe
2022-12-21 08:38:08.983,League of Legends.exe
2022-12-21 08:57:15.602,firefox.exe
2022-12-21 08:57:19.640,explorer.exe
2022-12-21 08:57:20.418,League of Legends.exe
2022-12-21 09:05:44.869,LeagueClientUx.exe
2022-12-21 09:08:59.479,explorer.exe
2022-12-21 09:09:09.060,ApplicationFrameHost.exe
2022-12-21 09:09:32.461,League of Legends.exe
2022-12-21 09:09:35.471,cmd.exe
2022-12-21 09:09:36.154,League of Legends.exe
2022-12-21 09:25:29.098,LeagueClientUx.exe
2022-12-21 09:26:55.746,RiotClientUx.exe
2022-12-21 09:27:05.194,explorer.exe
2022-12-21 09:27:06.264,cmd.exe
2022-12-21 09:27:09.102,RiotClientUx.exe
2022-12-21 09:27:09.366,cmd.exe
2022-12-21 17:40:51.955,Teams.exe
2022-12-21 17:40:51.955,<s>
2022-12-21 17:40:52.908,explorer.exe
2022-12-21 17:41:01.973,Teams.exe
2022-12-21 17:41:05.167,explorer.exe
2022-12-21 17:41:07.295,ShellExperienceHost.exe
2022-12-21 17:41:10.273,explorer.exe
2022-12-21 17:41:12.022,ShellExperienceHost.exe
2022-12-21 17:41:12.479,explorer.exe
2022-12-21 17:41:20.117,firefox.exe
2022-12-21 17:42:06.321,RiotClientServices.exe
2022-12-21 17:42:07.909,firefox.exe
2022-12-21 17:42:10.620,RiotClientServices.exe
2022-12-21 17:42:12.025,firefox.exe
2022-12-21 17:42:21.763,RiotClientUx.exe
2022-12-21 17:42:43.698,LeagueClientUx.exe
2022-12-21 17:43:46.864,firefox.exe
2022-12-21 17:43:47.917,LeagueClientUx.exe
2022-12-21 17:44:11.448,firefox.exe
2022-12-21 17:44:19.748,LeagueClientUx.exe
2022-12-21 17:44:27.700,firefox.exe
2022-12-21 17:44:35.501,LeagueClientUx.exe
2022-12-21 17:44:42.981,firefox.exe
2022-12-21 17:44:56.146,League of Legends.exe
2022-12-21 17:45:00.671,ApplicationFrameHost.exe
2022-12-21 17:45:04.876,firefox.exe
2022-12-21 17:45:24.943,explorer.exe
2022-12-21 17:45:26.595,firefox.exe
2022-12-21 17:45:49.214,League of Legends.exe
2022-12-21 17:45:56.038,firefox.exe
2022-12-21 17:45:57.178,League of Legends.exe
2022-12-21 17:49:44.893,firefox.exe
2022-12-21 17:49:50.096,League of Legends.exe
2022-12-21 17:49:52.044,firefox.exe
2022-12-21 17:49:54.388,League of Legends.exe
2022-12-21 17:49:58.508,firefox.exe
2022-12-21 17:49:58.928,League of Legends.exe
2022-12-21 18:01:42.073,LeagueClientUx.exe
2022-12-21 18:01:46.926,explorer.exe
2022-12-21 18:01:48.821,LeagueClientUx.exe
2022-12-21 18:03:43.942,firefox.exe
2022-12-21 18:03:50.061,LeagueClientUx.exe
2022-12-21 18:03:57.653,firefox.exe
2022-12-21 18:04:22.080,League of Legends.exe
2022-12-21 18:04:36.932,explorer.exe
2022-12-21 18:04:42.081,ApplicationFrameHost.exe
2022-12-21 18:05:03.882,League of Legends.exe
2022-12-21 18:24:19.762,LeagueClientUx.exe
2022-12-21 18:26:58.720,firefox.exe
2022-12-21 18:27:04.717,LeagueClientUx.exe
2022-12-21 18:27:05.512,firefox.exe
2022-12-21 18:27:10.580,LeagueClientUx.exe
2022-12-21 18:27:11.247,firefox.exe
2022-12-21 18:27:17.361,LeagueClientUx.exe
2022-12-21 18:27:35.875,firefox.exe
2022-12-21 18:28:24.170,League of Legends.exe
2022-12-21 18:29:51.932,explorer.exe
2022-12-21 18:29:52.138,ApplicationFrameHost.exe
2022-12-21 18:29:53.081,League of Legends.exe
2022-12-21 18:34:06.634,firefox.exe
2022-12-21 18:34:07.564,League of Legends.exe
2022-12-21 18:34:24.381,firefox.exe
2022-12-21 18:34:26.105,League of Legends.exe
2022-12-21 18:34:39.205,firefox.exe
2022-12-21 18:34:40.003,League of Legends.exe
2022-12-21 18:40:37.772,firefox.exe
2022-12-21 18:40:39.712,League of Legends.exe
2022-12-21 18:43:52.172,LeagueClientUx.exe
2022-12-21 18:44:22.173,ApplicationFrameHost.exe
2022-12-21 18:54:45.242,WindowsCamera.exe
2022-12-21 18:54:49.656,ApplicationFrameHost.exe
2022-12-21 18:54:51.129,explorer.exe
2022-12-21 18:54:52.195,SearchApp.exe
2022-12-21 18:54:55.342,WindowsCamera.exe
2022-12-21 18:55:02.195,ApplicationFrameHost.exe
2022-12-21 18:59:21.941,WindowsCamera.exe
2022-12-21 18:59:22.206,ApplicationFrameHost.exe
2022-12-21 18:59:22.717,explorer.exe
2022-12-21 18:59:26.385,Microsoft.Photos.exe
2022-12-21 18:59:32.206,ApplicationFrameHost.exe
2022-12-21 18:59:33.286,Microsoft.Photos.exe
2022-12-21 18:59:42.207,ApplicationFrameHost.exe
2022-12-21 19:00:17.327,Microsoft.Photos.exe
2022-12-21 19:00:22.208,ApplicationFrameHost.exe
2022-12-21 19:00:23.368,Microsoft.Photos.exe
2022-12-21 19:00:32.208,ApplicationFrameHost.exe
2022-12-21 19:00:32.611,Microsoft.Photos.exe
2022-12-21 19:00:37.681,ShellExperienceHost.exe
2022-12-21 19:00:38.801,explorer.exe
2022-12-21 19:00:52.209,firefox.exe
2022-12-21 19:00:54.566,Microsoft.Photos.exe
2022-12-21 19:01:02.209,ApplicationFrameHost.exe
2022-12-21 19:01:06.702,Microsoft.Photos.exe
2022-12-21 19:01:12.210,ApplicationFrameHost.exe
2022-12-21 19:01:16.645,explorer.exe
2022-12-21 19:01:22.210,ApplicationFrameHost.exe
2022-12-21 19:01:31.259,firefox.exe
2022-12-21 19:01:47.618,explorer.exe
2022-12-21 19:03:08.285,ApplicationFrameHost.exe
2022-12-21 19:03:10.852,WindowsCamera.exe
2022-12-21 19:03:12.214,ApplicationFrameHost.exe
2022-12-21 19:03:17.840,explorer.exe
2022-12-21 19:03:19.170,firefox.exe
2022-12-21 19:03:23.101,Microsoft.Photos.exe
2022-12-21 19:03:27.325,firefox.exe
2022-12-21 19:03:29.176,explorer.exe
2022-12-21 19:03:32.215,Discord.exe
2022-12-21 19:03:32.906,explorer.exe
2022-12-21 19:03:47.463,WindowsCamera.exe
2022-12-21 19:03:52.216,ApplicationFrameHost.exe
2022-12-21 19:07:42.180,WindowsCamera.exe
2022-12-21 19:07:42.226,ApplicationFrameHost.exe
2022-12-21 19:07:43.252,WindowsCamera.exe
2022-12-21 19:07:52.226,ApplicationFrameHost.exe
2022-12-21 19:08:02.267,WindowsCamera.exe
2022-12-21 19:08:12.227,ApplicationFrameHost.exe
2022-12-21 19:09:57.118,Discord.exe
2022-12-21 19:10:07.513,firefox.exe
2022-12-21 19:10:12.009,Discord.exe
2022-12-21 19:10:23.366,firefox.exe
2022-12-21 19:10:58.567,explorer.exe
2022-12-21 19:10:59.481,ApplicationFrameHost.exe
2022-12-21 19:12:30.617,explorer.exe
2022-12-21 19:12:32.238,steam.exe
2022-12-21 19:12:42.238,ApplicationFrameHost.exe
2022-12-21 19:12:47.407,steam.exe
2022-12-21 19:12:55.885,steamwebhelper.exe
2022-12-21 19:13:02.239,steam.exe
2022-12-21 19:13:03.618,steamwebhelper.exe
2022-12-21 19:13:12.239,steam.exe
2022-12-21 19:13:12.980,steamwebhelper.exe
2022-12-21 19:13:14.717,firefox.exe
2022-12-21 19:18:47.715,JustCause3.exe
2022-12-21 19:31:42.625,firefox.exe
2022-12-21 19:31:43.832,explorer.exe
2022-12-21 19:31:44.806,JustCause3.exe
2022-12-21 19:35:42.292,firefox.exe
2022-12-21 19:35:43.337,explorer.exe
2022-12-21 19:35:44.935,firefox.exe
2022-12-21 19:39:25.537,explorer.exe
2022-12-21 19:39:27.528,StartMenuExperienceHost.exe
2022-12-21 23:16:47.215,<s>
2022-12-21 23:16:47.215,Teams.exe
2022-12-21 23:17:07.672,explorer.exe
2022-12-21 23:17:28.717,RiotClientUx.exe
2022-12-21 23:32:38.033,explorer.exe
2022-12-21 23:32:38.744,SearchApp.exe
2022-12-21 23:35:28.747,ApplicationFrameHost.exe
2022-12-21 23:35:30.657,WindowsCamera.exe
2022-12-21 23:35:38.747,ApplicationFrameHost.exe
2022-12-21 23:42:06.329,WindowsCamera.exe
2022-12-21 23:42:08.760,ApplicationFrameHost.exe
2022-12-21 23:44:08.768,devenv.exe
2022-12-21 23:44:10.600,explorer.exe
2022-12-21 23:44:12.489,ApplicationFrameHost.exe
2022-12-21 23:44:13.409,devenv.exe
2022-12-21 23:44:15.531,explorer.exe
2022-12-21 23:44:28.763,Code.exe
2022-12-21 23:44:45.319,explorer.exe
2022-12-21 23:44:48.764,Acrobat.exe
2022-12-21 23:45:02.190,explorer.exe
2022-12-21 23:45:03.687,Acrobat.exe
2022-12-21 23:50:00.009,devenv.exe
2022-12-21 23:58:53.113,explorer.exe
2022-12-21 23:58:54.766,Discord.exe
2022-12-21 23:59:04.650,firefox.exe
2022-12-21 23:59:11.720,devenv.exe
2022-12-21 23:59:12.765,firefox.exe
2022-12-21 23:59:15.908,explorer.exe
2022-12-21 23:59:18.797,ApplicationFrameHost.exe
2022-12-21 23:59:34.628,Discord.exe
2022-12-21 23:59:40.547,firefox.exe
2022-12-21 23:59:44.452,Discord.exe
2022-12-21 23:59:47.661,firefox.exe
2022-12-21 23:59:48.895,Discord.exe
2022-12-22 00:00:20.100,firefox.exe
2022-12-22 00:00:34.855,Discord.exe
2022-12-22 00:00:41.399,devenv.exe
2022-12-22 00:00:43.256,Acrobat.exe
2022-12-22 00:00:50.649,devenv.exe
2022-12-22 00:02:41.704,Discord.exe
2022-12-22 00:02:45.779,explorer.exe
2022-12-22 00:02:46.971,firefox.exe
2022-12-22 00:02:49.184,Acrobat.exe
2022-12-22 00:02:50.225,devenv.exe
2022-12-22 00:02:53.190,Acrobat.exe
2022-12-22 00:03:02.039,explorer.exe
2022-12-22 00:03:08.806,ApplicationFrameHost.exe
2022-12-22 00:07:37.052,explorer.exe
2022-12-22 00:07:50.456,Code.exe
2022-12-22 00:07:51.356,explorer.exe
2022-12-22 00:07:55.073,Code.exe
2022-12-22 00:08:58.819,CodeSetup-stable-e8a3071ea4344d9d48ef8a4df2c097372b0c5161.tmp
2022-12-22 00:09:30.142,devenv.exe
2022-12-22 00:10:45.751,firefox.exe
2022-12-22 00:11:07.386,explorer.exe
2022-12-22 00:11:08.822,SearchApp.exe
2022-12-22 00:11:12.199,explorer.exe
2022-12-22 00:11:14.037,msedge.exe
2022-12-22 00:11:16.404,WindowsCamera.exe
2022-12-22 00:11:17.723,explorer.exe
2022-12-22 00:11:18.822,SearchApp.exe
2022-12-22 00:11:23.605,audacity.exe
2022-12-22 00:11:36.918,firefox.exe
2022-12-22 00:11:39.087,audacity.exe
2022-12-22 00:11:48.823,firefox.exe
2022-12-22 00:13:34.003,audacity.exe
2022-12-22 00:13:55.352,devenv.exe
2022-12-22 00:16:22.722,firefox.exe
2022-12-22 00:16:32.925,explorer.exe
2022-12-22 00:16:38.835,ApplicationFrameHost.exe
2022-12-22 00:16:46.767,audacity.exe
2022-12-22 00:16:54.343,Code.exe
2022-12-22 00:18:14.791,devenv.exe
2022-12-22 00:19:00.340,explorer.exe
2022-12-22 00:19:08.839,Acrobat.exe
2022-12-22 00:19:26.719,explorer.exe
2022-12-22 00:19:49.561,Code.exe
2022-12-22 00:19:50.465,LeagueClientUx.exe
2022-12-22 00:20:04.600,explorer.exe
2022-12-22 00:20:17.526,firefox.exe
2022-12-22 00:20:47.196,explorer.exe
2022-12-22 00:20:48.842,LeagueClientUx.exe
2022-12-22 00:20:49.383,explorer.exe
2022-12-22 00:20:58.843,ApplicationFrameHost.exe
2022-12-22 00:21:00.838,firefox.exe
2022-12-22 00:21:05.278,LeagueClientUx.exe
2022-12-22 00:21:30.900,explorer.exe
2022-12-22 00:21:38.845,LeagueClientUx.exe
2022-12-22 00:21:39.078,firefox.exe
2022-12-22 00:21:42.271,LeagueClientUx.exe
2022-12-22 00:21:43.756,firefox.exe
2022-12-22 00:21:47.233,LeagueClientUx.exe
2022-12-22 00:21:57.760,firefox.exe
2022-12-22 00:22:10.815,LeagueClientUx.exe
2022-12-22 00:22:18.846,firefox.exe
2022-12-22 00:22:27.706,League of Legends.exe
2022-12-22 00:22:29.667,explorer.exe
2022-12-22 00:22:30.834,ApplicationFrameHost.exe
2022-12-22 00:22:37.552,League of Legends.exe
2022-12-22 00:39:48.888,ApplicationFrameHost.exe
2022-12-22 00:40:13.241,LeagueClientUx.exe
2022-12-22 00:41:08.737,firefox.exe
2022-12-22 00:41:11.311,LeagueClientUx.exe
2022-12-22 00:41:14.156,firefox.exe
2022-12-22 00:41:18.549,LeagueClientUx.exe
2022-12-22 00:41:49.004,firefox.exe
2022-12-22 00:41:52.520,LeagueClientUx.exe
2022-12-22 00:41:58.737,firefox.exe
2022-12-22 00:42:16.259,LeagueClientUx.exe
2022-12-22 00:42:19.929,firefox.exe
2022-12-22 00:42:20.737,LeagueClientUx.exe
2022-12-22 00:42:42.036,firefox.exe
2022-12-22 00:42:53.829,LeagueClientUx.exe
2022-12-22 00:44:10.961,firefox.exe
2022-12-22 00:44:49.168,LeagueClientUx.exe
2022-12-22 00:44:52.210,firefox.exe
2022-12-22 00:45:01.735,LeagueClientUx.exe
2022-12-22 00:45:47.001,firefox.exe
2022-12-22 00:46:05.127,LeagueClientUx.exe
2022-12-22 00:46:11.080,firefox.exe
2022-12-22 00:46:19.695,League of Legends.exe
2022-12-22 00:46:24.760,firefox.exe
2022-12-22 00:46:39.461,explorer.exe
2022-12-22 00:46:41.383,League of Legends.exe
2022-12-22 00:47:34.694,firefox.exe
2022-12-22 00:47:35.914,League of Legends.exe
2022-12-22 00:47:39.696,firefox.exe
2022-12-22 00:47:39.947,League of Legends.exe
2022-12-22 00:53:08.256,firefox.exe
2022-12-22 00:53:10.216,League of Legends.exe
2022-12-22 00:58:17.575,firefox.exe
2022-12-22 00:58:25.773,League of Legends.exe
2022-12-22 01:02:08.943,LeagueClientUx.exe
2022-12-22 01:04:44.836,explorer.exe
2022-12-22 01:04:48.949,ApplicationFrameHost.exe
2022-12-22 01:04:50.658,firefox.exe
2022-12-22 01:05:23.806,LeagueClientUx.exe
2022-12-22 01:05:55.207,firefox.exe
2022-12-22 01:06:01.353,LeagueClientUx.exe
2022-12-22 01:06:22.666,firefox.exe
2022-12-22 01:06:31.208,explorer.exe
2022-12-22 01:06:33.568,Discord.exe
2022-12-22 01:06:35.794,LeagueClientUx.exe
2022-12-22 01:06:36.256,firefox.exe
2022-12-22 01:06:45.975,League of Legends.exe
2022-12-22 01:07:04.990,firefox.exe
2022-12-22 01:07:08.032,League of Legends.exe
2022-12-22 01:25:58.998,ApplicationFrameHost.exe
2022-12-22 01:26:04.042,LeagueClientUx.exe
2022-12-22 01:26:55.823,firefox.exe
2022-12-22 01:26:56.911,LeagueClientUx.exe
2022-12-22 01:26:58.096,firefox.exe
2022-12-22 01:27:08.738,LeagueClientUx.exe
2022-12-22 01:27:49.003,League of Legends.exe
2022-12-22 01:27:55.805,explorer.exe
2022-12-22 01:27:56.889,League of Legends.exe
2022-12-22 01:33:35.682,WindowsCamera.exe
2022-12-22 01:33:36.114,firefox.exe
2022-12-22 01:33:37.564,League of Legends.exe
2022-12-22 01:34:21.251,WindowsCamera.exe
2022-12-22 01:34:22.875,League of Legends.exe
2022-12-22 01:46:39.046,ApplicationFrameHost.exe
2022-12-22 01:46:45.963,LeagueClientUx.exe
2022-12-22 01:47:54.669,firefox.exe
2022-12-22 01:48:05.377,LeagueClientUx.exe
2022-12-22 01:48:06.434,firefox.exe
2022-12-22 01:48:14.006,LeagueClientUx.exe
2022-12-22 01:48:30.968,firefox.exe
2022-12-22 01:48:48.489,LeagueClientUx.exe
2022-12-22 01:49:39.052,League of Legends.exe
2022-12-22 01:49:41.112,firefox.exe
2022-12-22 01:49:42.670,explorer.exe
2022-12-22 01:49:43.588,League of Legends.exe
2022-12-22 01:50:06.882,firefox.exe
2022-12-22 01:50:19.054,Discord.exe
2022-12-22 01:50:20.645,explorer.exe
2022-12-22 01:50:22.318,League of Legends.exe
2022-12-22 01:51:04.818,firefox.exe
2022-12-22 01:51:05.917,League of Legends.exe
2022-12-22 02:01:17.048,firefox.exe
2022-12-22 02:01:18.527,explorer.exe
2022-12-22 02:01:19.079,League of Legends.exe
2022-12-22 02:01:20.958,explorer.exe
2022-12-22 02:01:21.274,League of Legends.exe
2022-12-22 02:03:30.963,firefox.exe
2022-12-22 02:03:32.437,explorer.exe
2022-12-22 02:03:34.613,League of Legends.exe
2022-12-22 02:03:43.114,firefox.exe
2022-12-22 02:03:44.134,explorer.exe
2022-12-22 02:03:44.956,League of Legends.exe
2022-12-22 02:05:08.379,explorer.exe
2022-12-22 02:05:08.867,League of Legends.exe
2022-12-22 02:09:29.099,explorer.exe
2022-12-22 02:09:32.145,LeagueClientUx.exe
2022-12-22 02:09:58.008,RiotClientUx.exe
2022-12-22 02:10:14.377,LeagueClientUx.exe
2022-12-22 02:10:39.102,RiotClientUx.exe
2022-12-22 02:12:44.139,firefox.exe
2022-12-22 02:12:49.340,LeagueClientUx.exe
2022-12-22 02:13:00.186,explorer.exe
2022-12-22 02:13:00.418,LeagueClientUx.exe
2022-12-22 02:13:20.915,explorer.exe
2022-12-22 02:13:26.876,LeagueClientUx.exe
2022-12-22 02:13:47.311,firefox.exe
2022-12-22 02:13:56.431,LeagueClientUx.exe
2022-12-22 02:13:57.124,firefox.exe
2022-12-22 02:14:02.477,LeagueClientUx.exe
2022-12-22 02:14:05.765,firefox.exe
2022-12-22 02:14:13.607,LeagueClientUx.exe
2022-12-22 02:14:16.081,firefox.exe
2022-12-22 02:14:17.095,LeagueClientUx.exe
2022-12-22 02:14:39.112,firefox.exe
2022-12-22 02:14:45.153,League of Legends.exe
2022-12-22 02:14:46.580,explorer.exe
2022-12-22 02:14:48.330,firefox.exe
2022-12-22 02:14:59.273,League of Legends.exe
2022-12-22 02:15:05.885,firefox.exe
2022-12-22 02:15:06.926,League of Legends.exe
2022-12-22 02:15:09.113,firefox.exe
2022-12-22 02:15:11.270,League of Legends.exe
2022-12-22 02:15:16.506,firefox.exe
2022-12-22 02:15:16.972,League of Legends.exe
2022-12-22 02:19:48.376,firefox.exe
2022-12-22 02:19:49.790,explorer.exe
2022-12-22 02:19:50.063,firefox.exe
2022-12-22 02:19:50.724,League of Legends.exe
2022-12-22 02:19:53.438,explorer.exe
2022-12-22 02:19:53.828,League of Legends.exe
2022-12-22 02:23:01.659,ApplicationFrameHost.exe
2022-12-22 02:23:03.154,explorer.exe
2022-12-22 02:23:04.279,SearchApp.exe
2022-12-22 02:23:04.647,League of Legends.exe
2022-12-22 02:24:37.773,firefox.exe
2022-12-22 02:24:39.137,ApplicationFrameHost.exe
2022-12-22 02:24:39.462,League of Legends.exe
2022-12-22 02:31:18.323,firefox.exe
2022-12-22 02:31:20.003,League of Legends.exe
2022-12-22 02:35:45.831,LeagueClientUx.exe
2022-12-22 02:35:59.039,firefox.exe
2022-12-22 02:36:08.870,LeagueClientUx.exe
2022-12-22 02:36:16.430,firefox.exe
2022-12-22 02:36:30.404,LeagueClientUx.exe
2022-12-22 02:37:02.364,firefox.exe
2022-12-22 02:37:05.783,LeagueClientUx.exe
2022-12-22 02:37:07.768,firefox.exe
2022-12-22 02:37:13.137,LeagueClientUx.exe
2022-12-22 02:37:49.170,firefox.exe
2022-12-22 02:37:59.170,League of Legends.exe
2022-12-22 02:38:14.376,firefox.exe
2022-12-22 02:38:19.864,League of Legends.exe
2022-12-22 02:38:25.908,firefox.exe
2022-12-22 02:38:26.869,League of Legends.exe
2022-12-22 02:52:59.206,ApplicationFrameHost.exe
2022-12-22 02:53:21.156,LeagueClientUx.exe
2022-12-22 02:53:35.243,explorer.exe
2022-12-22 02:53:36.480,cmd.exe
2022-12-22 11:18:21.314,Teams.exe
2022-12-22 11:18:21.314,<s>
2022-12-22 11:18:51.542,Discord.exe
2022-12-22 11:18:56.738,explorer.exe
2022-12-22 11:19:11.542,RiotClientUx.exe
2022-12-22 11:19:41.543,Discord.exe
2022-12-22 11:19:46.674,explorer.exe
2022-12-22 11:19:51.543,LeagueClientUx.exe
2022-12-22 11:20:01.993,explorer.exe
2022-12-22 11:20:03.479,SearchApp.exe
2022-12-22 11:20:04.707,LeagueClientUx.exe
2022-12-22 11:20:15.111,firefox.exe
2022-12-22 11:20:19.776,ApplicationFrameHost.exe
2022-12-22 11:20:59.665,firefox.exe
2022-12-22 11:21:32.441,LeagueClientUx.exe
2022-12-22 11:21:40.418,firefox.exe
2022-12-22 11:21:43.530,LeagueClientUx.exe
2022-12-22 11:22:12.390,firefox.exe
2022-12-22 11:22:36.789,LeagueClientUx.exe
2022-12-22 11:22:39.165,firefox.exe
2022-12-22 11:22:44.575,LeagueClientUx.exe
2022-12-22 11:22:58.840,firefox.exe
2022-12-22 11:23:12.763,LeagueClientUx.exe
2022-12-22 11:23:16.416,firefox.exe
2022-12-22 11:24:37.586,LeagueClientUx.exe
2022-12-22 11:24:40.916,firefox.exe
2022-12-22 11:24:41.963,LeagueClientUx.exe
2022-12-22 11:24:51.453,firefox.exe
2022-12-22 11:24:57.143,LeagueClientUx.exe
2022-12-22 11:25:51.558,firefox.exe
2022-12-22 11:26:01.558,League of Legends.exe
2022-12-22 11:26:14.635,firefox.exe
2022-12-22 11:26:15.285,League of Legends.exe
2022-12-22 11:26:23.782,ApplicationFrameHost.exe
2022-12-22 11:26:25.033,League of Legends.exe
2022-12-22 11:41:41.595,ApplicationFrameHost.exe
2022-12-22 11:41:52.599,LeagueClientUx.exe
2022-12-22 11:42:06.481,firefox.exe
2022-12-22 11:42:44.445,LeagueClientUx.exe
2022-12-22 11:42:52.927,firefox.exe
2022-12-22 11:43:17.796,LeagueClientUx.exe
2022-12-22 11:43:39.772,firefox.exe
2022-12-22 11:43:50.041,LeagueClientUx.exe
2022-12-22 11:44:03.408,firefox.exe
2022-12-22 11:44:15.037,LeagueClientUx.exe
2022-12-22 11:44:19.433,firefox.exe
2022-12-22 11:44:24.112,LeagueClientUx.exe
2022-12-22 11:44:46.799,firefox.exe
2022-12-22 11:45:00.782,League of Legends.exe
2022-12-22 11:45:01.126,firefox.exe
2022-12-22 11:45:04.114,League of Legends.exe
