Start,Value,End,Duration
2022-12-13 10:42:33.410,firefox.exe,2022-12-13 10:42:36.411,0 days 00:00:03.001000
2022-12-13 10:42:36.411,obs64.exe,2022-12-13 10:43:03.413,0 days 00:00:27.002000
2022-12-13 10:43:03.413,firefox.exe,2022-12-13 10:43:09.414,0 days 00:00:06.001000
2022-12-13 10:43:09.414,obs64.exe,2022-12-13 10:43:15.415,0 days 00:00:06.001000
2022-12-13 10:43:15.415,explorer.exe,2022-12-13 10:43:18.416,0 days 00:00:03.001000
2022-12-13 10:43:18.416,obs64.exe,2022-12-13 10:43:33.418,0 days 00:00:15.002000
2022-12-13 10:43:33.418,explorer.exe,2022-12-13 10:43:39.420,0 days 00:00:06.002000
2022-12-13 10:43:39.420,firefox.exe,2022-12-13 10:43:42.420,0 days 00:00:03
2022-12-13 10:43:42.420,ShellExperienceHost.exe,2022-12-13 10:43:48.421,0 days 00:00:06.001000
2022-12-13 10:43:48.421,chrome.exe,2022-12-13 10:44:00.421,0 days 00:00:12
2022-12-13 10:44:00.421,firefox.exe,2022-12-13 10:44:03.422,0 days 00:00:03.001000
2022-12-13 10:44:03.422,obs64.exe,2022-12-13 10:44:15.423,0 days 00:00:12.001000
2022-12-13 10:44:15.423,chrome.exe,2022-12-13 10:44:18.424,0 days 00:00:03.001000
2022-12-13 10:44:18.424,explorer.exe,2022-12-13 10:44:24.424,0 days 00:00:06
2022-12-13 10:44:24.424,chrome.exe,2022-12-13 10:44:33.426,0 days 00:00:09.002000
2022-12-13 10:44:33.426,explorer.exe,2022-12-13 10:44:36.426,0 days 00:00:03
2022-12-13 10:44:36.426,chrome.exe,2022-12-13 10:44:54.429,0 days 00:00:18.003000
2022-12-13 10:44:54.429,obs64.exe,2022-12-13 10:45:33.434,0 days 00:00:39.005000
2022-12-13 10:45:33.434,explorer.exe,2022-12-13 10:45:57.435,0 days 00:00:24.001000
2022-12-13 10:45:57.435,vlc.exe,2022-12-13 10:46:03.437,0 days 00:00:06.002000
2022-12-13 10:46:03.437,explorer.exe,2022-12-13 10:46:06.437,0 days 00:00:03
2022-12-13 10:46:06.437,vlc.exe,2022-12-13 10:46:21.439,0 days 00:00:15.002000
2022-12-13 10:46:21.439,explorer.exe,2022-12-13 10:46:24.440,0 days 00:00:03.001000
2022-12-13 10:46:24.440,vlc.exe,2022-12-13 10:46:27.441,0 days 00:00:03.001000
2022-12-13 10:46:27.441,explorer.exe,2022-12-13 10:46:30.442,0 days 00:00:03.001000
2022-12-13 10:46:30.442,vlc.exe,2022-12-13 10:46:33.442,0 days 00:00:03
2022-12-13 10:46:33.442,explorer.exe,2022-12-13 10:46:36.442,0 days 00:00:03
2022-12-13 10:46:36.442,vlc.exe,2022-12-13 10:46:42.443,0 days 00:00:06.001000
2022-12-13 10:46:42.443,explorer.exe,2022-12-13 10:46:45.443,0 days 00:00:03
2022-12-13 10:46:45.443,vlc.exe,2022-12-13 10:46:48.443,0 days 00:00:03
2022-12-13 10:46:48.443,obs64.exe,2022-12-13 10:47:06.446,0 days 00:00:18.003000
2022-12-13 10:47:06.446,firefox.exe,2022-12-13 10:47:12.447,0 days 00:00:06.001000
2022-12-13 10:47:12.447,Discord.exe,2022-12-13 10:47:24.448,0 days 00:00:12.001000
2022-12-13 10:47:24.448,chrome.exe,2022-12-13 10:47:27.449,0 days 00:00:03.001000
2022-12-13 10:47:27.449,Teams.exe,2022-12-13 10:47:30.449,0 days 00:00:03
2022-12-13 10:47:30.449,chrome.exe,2022-12-13 10:50:36.475,0 days 00:03:06.026000
2022-12-13 10:50:36.475,Teams.exe,2022-12-13 10:50:39.476,0 days 00:00:03.001000
2022-12-13 10:50:39.476,chrome.exe,2022-12-13 10:50:48.477,0 days 00:00:09.001000
2022-12-13 10:50:48.477,Discord.exe,2022-12-13 10:50:51.478,0 days 00:00:03.001000
2022-12-13 10:50:51.478,chrome.exe,2022-12-13 10:51:09.480,0 days 00:00:18.002000
2022-12-13 10:51:09.480,Discord.exe,2022-12-13 10:51:12.480,0 days 00:00:03
2022-12-13 10:51:12.480,vpnui.exe,2022-12-13 10:51:15.481,0 days 00:00:03.001000
2022-12-13 10:51:15.481,Discord.exe,2022-12-13 10:51:18.481,0 days 00:00:03
2022-12-13 10:51:18.481,Talkdesk.exe,2022-12-13 10:59:39.550,0 days 00:08:21.069000
2022-12-13 10:59:39.550,Teams.exe,2022-12-13 10:59:48.550,0 days 00:00:09
2022-12-13 10:59:48.550,chrome.exe,2022-12-13 11:01:54.570,0 days 00:02:06.020000
2022-12-13 11:01:54.570,OUTLOOK.EXE,2022-12-13 11:01:57.570,0 days 00:00:03
2022-12-13 11:01:57.570,chrome.exe,2022-12-13 11:02:03.571,0 days 00:00:06.001000
2022-12-13 11:02:03.571,Talkdesk.exe,2022-12-13 11:02:06.571,0 days 00:00:03
2022-12-13 11:02:06.571,chrome.exe,2022-12-13 11:09:45.628,0 days 00:07:39.057000
2022-12-13 11:09:45.628,Talkdesk.exe,2022-12-13 11:09:48.628,0 days 00:00:03
2022-12-13 11:09:48.628,Discord.exe,2022-12-13 11:09:54.630,0 days 00:00:06.002000
2022-12-13 11:09:54.630,firefox.exe,2022-12-13 11:10:00.631,0 days 00:00:06.001000
2022-12-13 11:10:00.631,chrome.exe,2022-12-13 11:10:09.632,0 days 00:00:09.001000
2022-12-13 11:10:09.632,firefox.exe,2022-12-13 11:10:33.635,0 days 00:00:24.003000
2022-12-13 11:10:33.635,chrome.exe,2022-12-13 11:10:36.635,0 days 00:00:03
2022-12-13 11:10:36.635,Discord.exe,2022-12-13 11:10:42.636,0 days 00:00:06.001000
2022-12-13 11:10:42.636,Teams.exe,2022-12-13 11:10:48.636,0 days 00:00:06
2022-12-13 11:10:48.636,chrome.exe,2022-12-13 11:11:09.639,0 days 00:00:21.003000
2022-12-13 11:11:09.639,firefox.exe,2022-12-13 11:11:12.639,0 days 00:00:03
2022-12-13 11:11:12.639,Discord.exe,2022-12-13 11:11:15.640,0 days 00:00:03.001000
2022-12-13 11:11:15.640,chrome.exe,2022-12-13 11:11:24.642,0 days 00:00:09.002000
2022-12-13 11:11:24.642,Discord.exe,2022-12-13 11:11:27.642,0 days 00:00:03
2022-12-13 11:11:27.642,chrome.exe,2022-12-13 11:11:30.642,0 days 00:00:03
2022-12-13 11:11:30.642,Teams.exe,2022-12-13 11:11:33.643,0 days 00:00:03.001000
2022-12-13 11:11:33.643,chrome.exe,2022-12-13 11:12:12.648,0 days 00:00:39.005000
2022-12-13 11:12:12.648,Talkdesk.exe,2022-12-13 11:12:15.648,0 days 00:00:03
2022-12-13 11:12:15.648,chrome.exe,2022-12-13 11:16:57.684,0 days 00:04:42.036000
2022-12-13 11:16:57.684,Talkdesk.exe,2022-12-13 11:17:54.695,0 days 00:00:57.011000
2022-12-13 11:17:54.695,chrome.exe,2022-12-13 11:17:57.696,0 days 00:00:03.001000
2022-12-13 11:17:57.696,Discord.exe,2022-12-13 11:18:06.696,0 days 00:00:09
2022-12-13 11:18:06.696,chrome.exe,2022-12-13 11:18:30.700,0 days 00:00:24.004000
2022-12-13 11:18:30.700,Talkdesk.exe,2022-12-13 11:18:33.700,0 days 00:00:03
2022-12-13 11:18:33.700,chrome.exe,2022-12-13 11:18:39.701,0 days 00:00:06.001000
2022-12-13 11:18:39.701,Talkdesk.exe,2022-12-13 11:18:42.702,0 days 00:00:03.001000
2022-12-13 11:18:42.702,chrome.exe,2022-12-13 11:20:39.718,0 days 00:01:57.016000
2022-12-13 11:20:39.718,Talkdesk.exe,2022-12-13 11:20:45.718,0 days 00:00:06
2022-12-13 11:20:45.718,chrome.exe,2022-12-13 11:21:27.723,0 days 00:00:42.005000
2022-12-13 11:21:27.723,Discord.exe,2022-12-13 11:21:45.725,0 days 00:00:18.002000
2022-12-13 11:21:45.725,chrome.exe,2022-12-13 11:23:15.735,0 days 00:01:30.010000
2022-12-13 11:23:15.735,Discord.exe,2022-12-13 11:23:18.736,0 days 00:00:03.001000
2022-12-13 11:23:18.736,chrome.exe,2022-12-13 11:23:27.737,0 days 00:00:09.001000
2022-12-13 11:23:27.737,Talkdesk.exe,2022-12-13 11:23:30.737,0 days 00:00:03
2022-12-13 11:23:30.737,chrome.exe,2022-12-13 11:23:48.739,0 days 00:00:18.002000
2022-12-13 11:23:48.739,Discord.exe,2022-12-13 11:24:00.741,0 days 00:00:12.002000
2022-12-13 11:24:00.741,chrome.exe,2022-12-13 11:24:09.741,0 days 00:00:09
2022-12-13 11:24:09.741,Discord.exe,2022-12-13 11:24:15.741,0 days 00:00:06
2022-12-13 11:24:15.741,chrome.exe,2022-12-13 11:24:18.741,0 days 00:00:03
2022-12-13 11:24:18.741,Discord.exe,2022-12-13 11:24:51.747,0 days 00:00:33.006000
2022-12-13 11:24:51.747,chrome.exe,2022-12-13 11:25:18.752,0 days 00:00:27.005000
2022-12-13 11:25:18.752,Discord.exe,2022-12-13 11:25:24.753,0 days 00:00:06.001000
2022-12-13 11:25:24.753,chrome.exe,2022-12-13 11:25:30.753,0 days 00:00:06
2022-12-13 11:25:30.753,Discord.exe,2022-12-13 11:25:45.755,0 days 00:00:15.002000
2022-12-13 11:25:45.755,Talkdesk.exe,2022-12-13 11:25:48.756,0 days 00:00:03.001000
2022-12-13 11:25:48.756,chrome.exe,2022-12-13 11:25:51.757,0 days 00:00:03.001000
2022-12-13 11:25:51.757,Talkdesk.exe,2022-12-13 11:26:06.759,0 days 00:00:15.002000
2022-12-13 11:26:06.759,chrome.exe,2022-12-13 11:26:51.764,0 days 00:00:45.005000
2022-12-13 11:26:51.764,Discord.exe,2022-12-13 11:27:06.766,0 days 00:00:15.002000
2022-12-13 11:27:06.766,chrome.exe,2022-12-13 11:27:18.768,0 days 00:00:12.002000
2022-12-13 11:27:18.768,Discord.exe,2022-12-13 11:27:30.769,0 days 00:00:12.001000
2022-12-13 11:27:30.769,chrome.exe,2022-12-13 11:28:45.779,0 days 00:01:15.010000
2022-12-13 11:28:45.779,Discord.exe,2022-12-13 11:29:24.783,0 days 00:00:39.004000
2022-12-13 11:29:24.783,chrome.exe,2022-12-13 11:31:51.802,0 days 00:02:27.019000
2022-12-13 11:31:51.802,Talkdesk.exe,2022-12-13 11:31:54.802,0 days 00:00:03
2022-12-13 11:31:54.802,chrome.exe,2022-12-13 11:32:03.803,0 days 00:00:09.001000
2022-12-13 11:32:03.803,Discord.exe,2022-12-13 11:32:09.805,0 days 00:00:06.002000
2022-12-13 11:32:09.805,chrome.exe,2022-12-13 11:36:00.839,0 days 00:03:51.034000
2022-12-13 11:36:00.839,Discord.exe,2022-12-13 11:36:15.841,0 days 00:00:15.002000
2022-12-13 11:36:15.841,chrome.exe,2022-12-13 11:36:24.841,0 days 00:00:09
2022-12-13 11:36:24.841,Discord.exe,2022-12-13 11:36:27.841,0 days 00:00:03
2022-12-13 11:36:27.841,firefox.exe,2022-12-13 11:36:39.843,0 days 00:00:12.002000
2022-12-13 11:36:39.843,Discord.exe,2022-12-13 11:36:51.845,0 days 00:00:12.002000
2022-12-13 11:36:51.845,chrome.exe,2022-12-13 11:36:57.846,0 days 00:00:06.001000
2022-12-13 11:36:57.846,explorer.exe,2022-12-13 11:37:00.846,0 days 00:00:03
2022-12-13 11:37:00.846,firefox.exe,2022-12-13 11:37:21.848,0 days 00:00:21.002000
2022-12-13 11:37:21.848,Discord.exe,2022-12-13 11:37:27.849,0 days 00:00:06.001000
2022-12-13 11:37:27.849,firefox.exe,2022-12-13 11:37:30.850,0 days 00:00:03.001000
2022-12-13 11:37:30.850,chrome.exe,2022-12-13 11:37:33.850,0 days 00:00:03
2022-12-13 11:37:33.850,explorer.exe,2022-12-13 11:37:36.850,0 days 00:00:03
2022-12-13 11:37:36.850,firefox.exe,2022-12-13 11:37:51.852,0 days 00:00:15.002000
2022-12-13 11:37:51.852,Discord.exe,2022-12-13 11:37:57.853,0 days 00:00:06.001000
2022-12-13 11:37:57.853,firefox.exe,2022-12-13 11:38:09.854,0 days 00:00:12.001000
2022-12-13 11:38:09.854,Discord.exe,2022-12-13 11:38:21.856,0 days 00:00:12.002000
2022-12-13 11:38:21.856,firefox.exe,2022-12-13 11:38:24.856,0 days 00:00:03
2022-12-13 11:38:24.856,Discord.exe,2022-12-13 11:38:36.859,0 days 00:00:12.003000
2022-12-13 11:38:36.859,chrome.exe,2022-12-13 11:38:45.860,0 days 00:00:09.001000
2022-12-13 11:38:45.860,Discord.exe,2022-12-13 11:38:51.860,0 days 00:00:06
2022-12-13 11:38:51.860,chrome.exe,2022-12-13 11:38:57.860,0 days 00:00:06
2022-12-13 11:38:57.860,ScreenClippingHost.exe,2022-12-13 11:39:00.860,0 days 00:00:03
2022-12-13 11:39:00.860,chrome.exe,2022-12-13 11:39:03.861,0 days 00:00:03.001000
2022-12-13 11:39:03.861,Discord.exe,2022-12-13 11:39:15.862,0 days 00:00:12.001000
2022-12-13 11:39:15.862,chrome.exe,2022-12-13 11:39:18.863,0 days 00:00:03.001000
2022-12-13 11:39:18.863,Discord.exe,2022-12-13 11:39:27.864,0 days 00:00:09.001000
2022-12-13 11:39:27.864,chrome.exe,2022-12-13 11:40:36.874,0 days 00:01:09.010000
2022-12-13 11:40:36.874,Discord.exe,2022-12-13 11:40:42.874,0 days 00:00:06
2022-12-13 11:40:42.874,chrome.exe,2022-12-13 11:40:51.875,0 days 00:00:09.001000
2022-12-13 11:40:51.875,Discord.exe,2022-12-13 11:41:09.878,0 days 00:00:18.003000
2022-12-13 11:41:09.878,chrome.exe,2022-12-13 11:41:21.880,0 days 00:00:12.002000
2022-12-13 11:41:21.880,Discord.exe,2022-12-13 11:41:39.883,0 days 00:00:18.003000
2022-12-13 11:41:39.883,chrome.exe,2022-12-13 11:41:42.884,0 days 00:00:03.001000
2022-12-13 11:41:42.884,Talkdesk.exe,2022-12-13 11:41:45.884,0 days 00:00:03
2022-12-13 11:41:45.884,Discord.exe,2022-12-13 11:41:48.885,0 days 00:00:03.001000
2022-12-13 11:41:48.885,chrome.exe,2022-12-13 11:42:12.888,0 days 00:00:24.003000
2022-12-13 11:42:12.888,Discord.exe,2022-12-13 11:42:27.890,0 days 00:00:15.002000
2022-12-13 11:42:27.890,chrome.exe,2022-12-13 11:42:33.890,0 days 00:00:06
2022-12-13 11:42:33.890,Discord.exe,2022-12-13 11:42:42.892,0 days 00:00:09.002000
2022-12-13 11:42:42.892,chrome.exe,2022-12-13 11:42:45.893,0 days 00:00:03.001000
2022-12-13 11:42:45.893,Discord.exe,2022-12-13 11:42:48.893,0 days 00:00:03
2022-12-13 11:42:48.893,chrome.exe,2022-12-13 11:42:57.893,0 days 00:00:09
2022-12-13 11:42:57.893,Discord.exe,2022-12-13 11:43:03.894,0 days 00:00:06.001000
2022-12-13 11:43:03.894,chrome.exe,2022-12-13 11:43:15.896,0 days 00:00:12.002000
2022-12-13 11:43:15.896,Talkdesk.exe,2022-12-13 11:43:21.896,0 days 00:00:06
2022-12-13 11:43:21.896,chrome.exe,2022-12-13 11:43:48.899,0 days 00:00:27.003000
2022-12-13 11:43:48.899,Discord.exe,2022-12-13 11:43:51.899,0 days 00:00:03
2022-12-13 11:43:51.899,chrome.exe,2022-12-13 11:44:39.906,0 days 00:00:48.007000
2022-12-13 11:44:39.906,Discord.exe,2022-12-13 11:47:06.925,0 days 00:02:27.019000
2022-12-13 11:47:06.925,chrome.exe,2022-12-13 11:51:03.957,0 days 00:03:57.032000
2022-12-13 11:51:03.957,Discord.exe,2022-12-13 11:51:09.958,0 days 00:00:06.001000
2022-12-13 11:51:09.958,chrome.exe,2022-12-13 11:52:24.968,0 days 00:01:15.010000
2022-12-13 11:52:24.968,Discord.exe,2022-12-13 11:52:27.969,0 days 00:00:03.001000
2022-12-13 11:52:27.969,chrome.exe,2022-12-13 11:52:30.969,0 days 00:00:03
2022-12-13 11:52:30.969,Discord.exe,2022-12-13 11:52:45.970,0 days 00:00:15.001000
2022-12-13 11:52:45.970,chrome.exe,2022-12-13 11:53:18.973,0 days 00:00:33.003000
2022-12-13 11:53:18.973,Discord.exe,2022-12-13 11:53:21.973,0 days 00:00:03
2022-12-13 11:53:21.973,firefox.exe,2022-12-13 11:54:27.982,0 days 00:01:06.009000
2022-12-13 11:54:27.982,Discord.exe,2022-12-13 11:54:33.983,0 days 00:00:06.001000
2022-12-13 11:54:33.983,firefox.exe,2022-12-13 11:54:39.984,0 days 00:00:06.001000
2022-12-13 11:54:39.984,Discord.exe,2022-12-13 11:54:54.985,0 days 00:00:15.001000
2022-12-13 11:54:54.985,chrome.exe,2022-12-13 11:56:03.994,0 days 00:01:09.009000
2022-12-13 11:56:03.994,Discord.exe,2022-12-13 11:56:12.994,0 days 00:00:09
2022-12-13 11:56:12.994,chrome.exe,2022-12-13 11:56:15.995,0 days 00:00:03.001000
2022-12-13 11:56:15.995,Discord.exe,2022-12-13 11:56:30.998,0 days 00:00:15.003000
2022-12-13 11:56:30.998,chrome.exe,2022-12-13 12:00:01.023,0 days 00:03:30.025000
2022-12-13 12:00:01.023,Discord.exe,2022-12-13 12:00:52.031,0 days 00:00:51.008000
2022-12-13 12:00:52.031,Talkdesk.exe,2022-12-13 12:06:46.076,0 days 00:05:54.045000
2022-12-13 12:06:46.076,Discord.exe,2022-12-13 12:06:52.078,0 days 00:00:06.002000
2022-12-13 12:06:52.078,Talkdesk.exe,2022-12-13 12:06:58.079,0 days 00:00:06.001000
2022-12-13 12:06:58.079,chrome.exe,2022-12-13 12:12:31.120,0 days 00:05:33.041000
2022-12-13 12:12:31.120,firefox.exe,2022-12-13 12:15:43.145,0 days 00:03:12.025000
2022-12-13 12:15:43.145,chrome.exe,2022-12-13 12:20:13.189,0 days 00:04:30.044000
2022-12-13 12:20:13.189,explorer.exe,2022-12-13 12:20:16.189,0 days 00:00:03
2022-12-13 12:20:16.189,chrome.exe,2022-12-13 12:29:16.253,0 days 00:09:00.064000
2022-12-13 12:29:16.253,Talkdesk.exe,2022-12-13 12:29:19.254,0 days 00:00:03.001000
2022-12-13 12:29:19.254,chrome.exe,2022-12-13 12:33:07.280,0 days 00:03:48.026000
2022-12-13 12:33:07.280,Talkdesk.exe,2022-12-13 12:33:10.281,0 days 00:00:03.001000
2022-12-13 12:33:10.281,chrome.exe,2022-12-13 12:33:34.285,0 days 00:00:24.004000
2022-12-13 12:33:34.285,firefox.exe,2022-12-13 12:34:04.289,0 days 00:00:30.004000
2022-12-13 12:34:04.289,chrome.exe,2022-12-13 12:35:25.299,0 days 00:01:21.010000
2022-12-13 12:35:25.299,Discord.exe,2022-12-13 12:35:40.301,0 days 00:00:15.002000
2022-12-13 12:35:40.301,Talkdesk.exe,2022-12-13 12:35:58.302,0 days 00:00:18.001000
2022-12-13 12:35:58.302,Discord.exe,2022-12-13 12:36:43.306,0 days 00:00:45.004000
2022-12-13 12:36:43.306,chrome.exe,2022-12-13 12:36:52.308,0 days 00:00:09.002000
2022-12-13 12:36:52.308,Talkdesk.exe,2022-12-13 12:36:55.308,0 days 00:00:03
2022-12-13 12:36:55.308,chrome.exe,2022-12-13 12:39:52.327,0 days 00:02:57.019000
2022-12-13 12:39:52.327,Talkdesk.exe,2022-12-13 12:41:28.340,0 days 00:01:36.013000
2022-12-13 12:41:28.340,chrome.exe,2022-12-13 12:49:01.390,0 days 00:07:33.050000
2022-12-13 12:49:01.390,Talkdesk.exe,2022-12-13 12:50:58.405,0 days 00:01:57.015000
2022-12-13 12:50:58.405,chrome.exe,2022-12-13 12:51:01.405,0 days 00:00:03
2022-12-13 12:51:01.405,Talkdesk.exe,2022-12-13 12:51:04.405,0 days 00:00:03
2022-12-13 12:51:04.405,chrome.exe,2022-12-13 12:51:10.406,0 days 00:00:06.001000
2022-12-13 12:51:10.406,Talkdesk.exe,2022-12-13 12:51:16.408,0 days 00:00:06.002000
2022-12-13 12:51:16.408,chrome.exe,2022-12-13 12:51:22.408,0 days 00:00:06
2022-12-13 12:51:22.408,Talkdesk.exe,2022-12-13 12:51:25.408,0 days 00:00:03
2022-12-13 12:51:25.408,Discord.exe,2022-12-13 12:51:31.409,0 days 00:00:06.001000
2022-12-13 12:51:31.409,chrome.exe,2022-12-13 12:51:34.410,0 days 00:00:03.001000
2022-12-13 12:51:34.410,Talkdesk.exe,2022-12-13 12:51:37.410,0 days 00:00:03
2022-12-13 12:51:37.410,chrome.exe,2022-12-13 12:51:49.411,0 days 00:00:12.001000
2022-12-13 12:51:49.411,Talkdesk.exe,2022-12-13 12:51:52.411,0 days 00:00:03
2022-12-13 12:51:52.411,chrome.exe,2022-12-13 12:52:04.413,0 days 00:00:12.002000
2022-12-13 12:52:04.413,Talkdesk.exe,2022-12-13 12:52:10.414,0 days 00:00:06.001000
2022-12-13 12:52:10.414,chrome.exe,2022-12-13 12:52:13.415,0 days 00:00:03.001000
2022-12-13 12:52:13.415,Talkdesk.exe,2022-12-13 12:52:19.416,0 days 00:00:06.001000
2022-12-13 12:52:19.416,chrome.exe,2022-12-13 12:54:04.428,0 days 00:01:45.012000
2022-12-13 12:54:04.428,Discord.exe,2022-12-13 12:54:07.429,0 days 00:00:03.001000
2022-12-13 12:54:07.429,Talkdesk.exe,2022-12-13 12:54:10.430,0 days 00:00:03.001000
2022-12-13 12:54:10.430,chrome.exe,2022-12-13 12:54:34.433,0 days 00:00:24.003000
2022-12-13 12:54:34.433,Talkdesk.exe,2022-12-13 12:54:37.433,0 days 00:00:03
2022-12-13 12:54:37.433,chrome.exe,2022-12-13 12:57:31.453,0 days 00:02:54.020000
2022-12-13 12:57:31.453,Talkdesk.exe,2022-12-13 12:57:58.455,0 days 00:00:27.002000
2022-12-13 12:57:58.455,chrome.exe,2022-12-13 12:58:52.462,0 days 00:00:54.007000
2022-12-13 12:58:52.462,ShellExperienceHost.exe,2022-12-13 12:59:07.464,0 days 00:00:15.002000
2022-12-13 12:59:07.464,chrome.exe,2022-12-13 12:59:13.464,0 days 00:00:06
2022-12-13 12:59:13.464,Talkdesk.exe,2022-12-13 12:59:19.465,0 days 00:00:06.001000
2022-12-13 12:59:19.465,chrome.exe,2022-12-13 12:59:31.468,0 days 00:00:12.003000
2022-12-13 12:59:31.468,Talkdesk.exe,2022-12-13 12:59:40.470,0 days 00:00:09.002000
2022-12-13 12:59:40.470,chrome.exe,2022-12-13 13:00:10.474,0 days 00:00:30.004000
2022-12-13 13:00:10.474,Talkdesk.exe,2022-12-13 13:00:16.474,0 days 00:00:06
2022-12-13 13:00:16.474,chrome.exe,2022-12-13 13:04:40.504,0 days 00:04:24.030000
2022-12-13 13:04:40.504,Talkdesk.exe,2022-12-13 13:04:43.504,0 days 00:00:03
2022-12-13 13:04:43.504,chrome.exe,2022-12-13 13:04:46.505,0 days 00:00:03.001000
2022-12-13 13:04:46.505,Talkdesk.exe,2022-12-13 13:04:55.507,0 days 00:00:09.002000
2022-12-13 13:04:55.507,chrome.exe,2022-12-13 13:07:13.526,0 days 00:02:18.019000
2022-12-13 13:07:13.526,Discord.exe,2022-12-13 13:08:22.532,0 days 00:01:09.006000
2022-12-13 13:08:22.532,chrome.exe,2022-12-13 13:22:04.628,0 days 00:13:42.096000
2022-12-13 13:22:04.628,Talkdesk.exe,2022-12-13 13:22:10.628,0 days 00:00:06
2022-12-13 13:22:10.628,chrome.exe,2022-12-13 13:24:28.647,0 days 00:02:18.019000
2022-12-13 13:24:28.647,Talkdesk.exe,2022-12-13 13:24:31.647,0 days 00:00:03
2022-12-13 13:24:31.647,chrome.exe,2022-12-13 13:24:37.649,0 days 00:00:06.002000
2022-12-13 13:24:37.649,Talkdesk.exe,2022-12-13 13:24:46.650,0 days 00:00:09.001000
2022-12-13 13:24:46.650,chrome.exe,2022-12-13 13:27:25.670,0 days 00:02:39.020000
2022-12-13 13:27:25.670,Talkdesk.exe,2022-12-13 13:31:46.698,0 days 00:04:21.028000
2022-12-13 13:31:46.698,chrome.exe,2022-12-13 13:41:58.779,0 days 00:10:12.081000
2022-12-13 13:41:58.779,Discord.exe,2022-12-13 13:44:01.794,0 days 00:02:03.015000
2022-12-13 13:44:01.794,Talkdesk.exe,2022-12-13 13:44:04.795,0 days 00:00:03.001000
2022-12-13 13:44:04.795,chrome.exe,2022-12-13 13:48:19.825,0 days 00:04:15.030000
2022-12-13 13:48:19.825,Discord.exe,2022-12-13 13:48:40.827,0 days 00:00:21.002000
2022-12-13 13:48:40.827,chrome.exe,2022-12-13 13:50:34.842,0 days 00:01:54.015000
2022-12-13 13:50:34.842,Discord.exe,2022-12-13 13:51:22.846,0 days 00:00:48.004000
2022-12-13 13:51:22.846,chrome.exe,2022-12-13 13:51:46.849,0 days 00:00:24.003000
2022-12-13 13:51:46.849,Discord.exe,2022-12-13 13:52:13.851,0 days 00:00:27.002000
2022-12-13 13:52:13.851,chrome.exe,2022-12-13 13:53:13.857,0 days 00:01:00.006000
2022-12-13 13:53:13.857,Discord.exe,2022-12-13 13:53:22.858,0 days 00:00:09.001000
2022-12-13 13:53:22.858,chrome.exe,2022-12-13 13:53:55.862,0 days 00:00:33.004000
2022-12-13 13:53:55.862,Discord.exe,2022-12-13 13:54:19.864,0 days 00:00:24.002000
2022-12-13 13:54:19.864,chrome.exe,2022-12-13 14:13:38.020,0 days 00:19:18.156000
2022-12-13 14:13:38.020,Talkdesk.exe,2022-12-13 14:13:41.021,0 days 00:00:03.001000
2022-12-13 14:13:41.021,OUTLOOK.EXE,2022-12-13 14:13:44.021,0 days 00:00:03
2022-12-13 14:13:44.021,chrome.exe,2022-12-13 14:21:50.081,0 days 00:08:06.060000
2022-12-13 14:21:50.081,Talkdesk.exe,2022-12-13 14:21:59.083,0 days 00:00:09.002000
2022-12-13 14:21:59.083,chrome.exe,2022-12-13 14:24:05.101,0 days 00:02:06.018000
2022-12-13 14:24:05.101,Talkdesk.exe,2022-12-13 14:24:08.101,0 days 00:00:03
2022-12-13 14:24:08.101,chrome.exe,2022-12-13 14:24:23.103,0 days 00:00:15.002000
2022-12-13 14:24:23.103,Discord.exe,2022-12-13 14:25:02.107,0 days 00:00:39.004000
2022-12-13 14:25:02.107,chrome.exe,2022-12-13 14:25:20.109,0 days 00:00:18.002000
2022-12-13 14:25:20.109,Discord.exe,2022-12-13 14:25:23.110,0 days 00:00:03.001000
2022-12-13 14:25:23.110,chrome.exe,2022-12-13 14:26:41.121,0 days 00:01:18.011000
2022-12-13 14:26:41.121,explorer.exe,2022-12-13 14:26:44.122,0 days 00:00:03.001000
2022-12-13 14:26:44.122,Zoom.exe,2022-12-13 14:26:59.124,0 days 00:00:15.002000
2022-12-13 14:26:59.124,firefox.exe,2022-12-13 14:27:02.124,0 days 00:00:03
2022-12-13 14:27:02.124,Zoom.exe,2022-12-13 14:27:05.124,0 days 00:00:03
2022-12-13 14:27:05.124,chrome.exe,2022-12-13 14:28:08.133,0 days 00:01:03.009000
2022-12-13 14:28:08.133,Zoom.exe,2022-12-13 14:28:14.135,0 days 00:00:06.002000
2022-12-13 14:28:14.135,Discord.exe,2022-12-13 14:28:23.136,0 days 00:00:09.001000
2022-12-13 14:28:23.136,chrome.exe,2022-12-13 14:29:26.147,0 days 00:01:03.011000
